Rank 2: 490818.000000, 351336.000000, 487611.000000, 354577.000000, 0.000000
Rank 2: 490818.000000, 351336.000000, 489461.000000, 346701.000000, 0.000000
Rank 2: 490818.000000, 351336.000000, 490845.000000, 346487.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 451944.000000, 303651.000000, 448421.343750
Rank 0: 449331.000000, 302362.000000, 451408.000000, 304435.000000, 301729.843750
Rank 0: 449331.000000, 302362.000000, 450577.000000, 299665.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 451568.000000, 300326.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 451578.000000, 298914.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 445320.000000, 300234.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 444838.000000, 303093.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 445217.000000, 299720.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 448515.000000, 297374.000000, 258316788519148303085476590764687360.000000
Rank 0: 449331.000000, 302362.000000, 444286.000000, 304612.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 443323.000000, 301083.000000, 0.000000
Rank 0: 449331.000000, 302362.000000, 452482.000000, 307651.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 454293.000000, 381285.000000, 447490.750000
Rank 1: 453769.000000, 375038.000000, 444614.000000, 383013.000000, 383351.843750
Rank 1: 453769.000000, 375038.000000, 445365.000000, 383826.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 450107.000000, 387839.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 440965.000000, 381719.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 449910.000000, 389150.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 451260.000000, 389961.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 446310.000000, 388359.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 439734.000000, 382128.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 459715.000000, 360163.000000, 0.000000
Rank 1: 453769.000000, 375038.000000, 436663.000000, 378782.000000, 0.027563
Rank 1: 453769.000000, 375038.000000, 450953.000000, 393997.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 433423.000000, 401663.000000, 431810.250000
Rank 1: Rank 2: 499413.000000, 339178.000000, 496603.000000, 340183.000000, 499312.406250
Rank 2: 499413.000000, 339178.000000, 499546.000000, 343520.000000, 340199.250000
Rank 2: 499413.000000, 339178.000000, 501783.000000, 335348.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 497608.000000, 343426.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 500683.000000, 344816.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 492993.000000, 339914.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 494280.000000, 334449.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 503243.000000, 332853.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 502093.000000, 346074.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 492276.000000, 341239.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 506005.000000, 335627.000000, 0.000000
Rank 2: 499413.000000, 339178.000000, 504636.000000, 344942.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 498273.000000, 355747.000000, 496305.843750
Rank 2: Rank 3: 546675.000000, 302306.000000, 547167.000000, 301969.000000, 545861.062500
Rank 3: 546675.000000, 302306.000000, 547818.000000, 302790.000000, 303266.843750
Rank 3: 546675.000000, 302306.000000, 545892.000000, 303811.000000, 0.000000
Rank 3: 546675.000000, 302306.000000, 548733.000000, 301882.000000, 0.000000
Rank 3: 546675.000000, 302306.000000, 547073.000000, 304750.000000, 0.000001
Rank 3: 546675.000000, 302306.000000, 543472.000000, 303300.000000, 0.000000
Rank 3: 546675.000000, 302306.000000, 545005.000000, 305287.000000, 0.000001
Rank 3: 546675.000000, 302306.000000, 543725.000000, 300151.000000, 0.000000
Rank 3: 546675.000000, 302306.000000, 543185.000000, 303974.000000, 0.000001
Rank 3: 546675.000000, 302306.000000, 548876.000000, 298655.000000, 0.000000
Rank 3: 546675.000000, 302306.000000, 543179.000000, 305521.000000, 0.000001
Rank 3: 546675.000000, 302306.000000, 546208.000000, 307112.000000, 0.000000
Rank 3: 559639.000000, 305131.000000, 554611.000000, 305859.000000, 551351.312500
Rank 3: Rank 0: 434794.000000, 295549.000000, 432962.000000, 294831.000000, 434566.656250
Rank 0: 434794.000000, 295549.000000, 433808.000000, 293791.000000, 295114.656250
Rank 0: 434794.000000, 295549.000000, 435310.000000, 297718.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 437267.000000, 296718.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 437647.000000, 294591.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 432581.000000, 293069.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 432945.000000, 292635.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 431073.000000, 294185.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 437649.000000, 292557.000000, 258316788519148303085476590764687360.000000
Rank 0: 434794.000000, 295549.000000, 435722.000000, 299619.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 432759.000000, 291845.000000, 0.000000
Rank 0: 434794.000000, 295549.000000, 435077.000000, 299817.000000, 0.000000
432460.000000, 401362.000000, 432273.000000, 403563.000000, 401419.656250
Rank 1: 432460.000000, 401362.000000, 433415.000000, 404454.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 431592.000000, 397787.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 428736.000000, 400383.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 427135.000000, 400463.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 428834.000000, 406756.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 439196.000000, 402696.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 437025.000000, 406583.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 425649.000000, 403061.000000, 0.000000
Rank 1: 432460.000000, 401362.000000, 429013.000000, 394981.000000, 0.027563
Rank 1: 432460.000000, 401362.000000, 435432.000000, 394646.000000, 0.000000
497048.000000, 357025.000000, 494321.000000, 356081.000000, 356004.156250
Rank 2: 497048.000000, 357025.000000, 497109.000000, 353916.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 495416.000000, 354339.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 496315.000000, 353783.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 493650.000000, 358896.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 496542.000000, 353023.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 495568.000000, 353232.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 501372.000000, 355195.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 492576.000000, 360553.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 491801.000000, 359322.000000, 0.000000
Rank 2: 497048.000000, 357025.000000, 502727.000000, 357963.000000, 0.000000
559639.000000, 305131.000000, 553645.000000, 303197.000000, 303892.250000
Rank 3: 559639.000000, 305131.000000, 553941.000000, 299152.000000, 0.000000
Rank 3: 559639.000000, 305131.000000, 553531.000000, 297762.000000, 0.000000
Rank 3: 559639.000000, 305131.000000, 555976.000000, 314920.000000, 0.000001
Rank 3: 559639.000000, 305131.000000, 552133.000000, 297675.000000, 0.000000
Rank 3: 559639.000000, 305131.000000, 548610.000000, 306857.000000, 0.000001
Rank 3: 559639.000000, 305131.000000, 548733.000000, 301882.000000, 0.000000
Rank 3: 559639.000000, 305131.000000, 551269.000000, 313208.000000, 0.000001
Rank 3: 559639.000000, 305131.000000, 547818.000000, 302790.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 431363.000000, 275182.000000, 436664.843750
Rank 0: 434103.000000, 276164.000000, 441073.000000, 278586.000000, 284823.000000
Rank 0: 434103.000000, 276164.000000, 436957.000000, 284511.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 437269.000000, 285059.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 424828.000000, 279786.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 445008.000000, 279322.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 441093.000000, 286428.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 431964.000000, 288819.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 447070.000000, 283146.000000, 258316788519148303085476590764687360.000000
Rank 0: 434103.000000, 276164.000000, 432759.000000, 291845.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 432945.000000, 292635.000000, 0.000000
Rank 0: 434103.000000, 276164.000000, 437649.000000, 292557.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 452900.000000, 28Rank 1: 425564.000000, 398114.000000, 425089.000000, 395800.000000, 425467.593750
Rank 1: 425564.000000, 398114.000000, 423359.000000, 397004.000000, 398201.406250
Rank 1: 425564.000000, 398114.000000, 427135.000000, 400463.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 422795.000000, 396789.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 422319.000000, 396127.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 428736.000000, 400383.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 429013.000000, 394981.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 425649.000000, 403061.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 425272.000000, 392774.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 431592.000000, 397787.000000, 0.000000
Rank 1: 425564.000000, 398114.000000, 419502.000000, 398891.000000, 0.027563
Rank 1: 425564.000000, 398114.000000, 425150.000000, 404357.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 433415.000000, 404454.000000, 431079.750000
Rank 1: Rank 2: 489126.000000, 343604.000000, 488701.000000, 343806.000000, 489594.156250
Rank 2: 489126.000000, 343604.000000, 490243.000000, 342981.000000, 343506.343750
Rank 2: 489126.000000, 343604.000000, 488654.000000, 342212.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 490332.000000, 344869.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 489461.000000, 346701.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 490845.000000, 346487.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 485549.000000, 343223.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 492276.000000, 341239.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 490062.000000, 339636.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 492099.000000, 347739.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 483915.000000, 343269.000000, 0.000000
Rank 2: 489126.000000, 343604.000000, 492993.000000, 339914.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 492276.000000, 341239.000000, 491527.093750
Rank 2: Rank 3: 559639.000000, 305131.000000, 548876.000000, 298655.000000, 0.000001
Rank 3: 559639.000000, 305131.000000, 547073.000000, 304750.000000, 0.000000
Rank 3: 547073.000000, 304750.000000, 545892.000000, 303811.000000, 546400.437500
Rank 3: 547073.000000, 304750.000000, 547818.000000, 302790.000000, 304560.906250
Rank 3: 547073.000000, 304750.000000, 545005.000000, 305287.000000, 0.000000
Rank 3: 547073.000000, 304750.000000, 546675.000000, 302306.000000, 0.000000
Rank 3: 547073.000000, 304750.000000, 547221.000000, 307236.000000, 0.000001
Rank 3: 547073.000000, 304750.000000, 546208.000000, 307112.000000, 0.000000
Rank 3: 547073.000000, 304750.000000, 548610.000000, 306857.000000, 0.000001
Rank 3: 547073.000000, 304750.000000, 547167.000000, 301969.000000, 0.000000
Rank 3: 547073.000000, 304750.000000, 548733.000000, 301882.000000, 0.000001
Rank 3: 547073.000000, 304750.000000, 546819.000000, 308207.000000, 0.000000
Rank 3: 547073.000000, 304750.000000, 543472.000000, 303300.000000, 0.000001
Rank 3: 547079904.000000, 451621.750000
Rank 0: 453814.000000, 287748.000000, 453398.000000, 290719.000000, 289653.656250
Rank 0: 453814.000000, 287748.000000, 457920.000000, 289250.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 454726.000000, 283028.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 449095.000000, 289080.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 448322.000000, 288526.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 451179.000000, 282026.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 453425.000000, 294242.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 451412.000000, 295370.000000, 258316788519148303085476590764687360.000000
432273.000000, 403563.000000, 432460.000000, 401362.000000, 403863.250000
Rank 1: 432273.000000, 403563.000000, 433423.000000, 401663.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 428834.000000, 406756.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 428736.000000, 400383.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 437025.000000, 406583.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 431592.000000, 397787.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 432272.000000, 409459.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 427135.000000, 400463.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 436404.000000, 408471.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 425649.000000, 403061.000000, 0.027563
492993.000000, 339914.000000, 490062.000000, 339636.000000, 340974.500000
Rank 2: 492993.000000, 339914.000000, 490076.000000, 338149.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 496603.000000, 340183.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 490364.000000, 337140.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 490243.000000, 342981.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 488654.000000, 342212.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 489126.000000, 343604.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 494280.000000, 334449.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 490332.000000, 344869.000000, 0.000000
3.000000, 304750.000000, 543185.000000, 303974.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 488701.000000, 343806.000000, 0.000000
Rank 2: 492993.000000, 339914.000000, 497608.000000, 343426.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 447070.000000, 283146.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 450498.000000, 295321.000000, 0.000000
Rank 0: 453814.000000, 287748.000000, 449516.000000, 295232.000000, 0.000000
Rank 1: 432273.000000, 403563.000000, 426012.000000, 405917.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 444918.000000, 394658.000000, 446302.156250
Rank 1: 446041.000000, 394731.000000, 445261.000000, 393861.000000, 395890.593750
Rank 1: 446041.000000, 394731.000000, 446840.000000, 398303.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 437269.000000, 285059.000000, 436929.250000
Rank 0: 436957.000000, 284511.000000, 441093.000000, 286428.000000, 287548.656250
Rank 0: 436957.000000, 284511.000000, 431964.000000, 288819.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 441073.000000, 278586.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 437649.000000, 292557.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 446232.000000, 398472.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 442235.000000, 393106.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 441988.000000, 395642.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 442343.000000, 397326.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 450842.000000, 395692.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 450995.000000, 395065.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 450953.000000, 393997.000000, 0.000000
Rank 1: 446041.000000, 394731.000000, 442065.000000, 397978.000000, 0.027563
Rank 1: 446041.000000, 394731.000000, 450954.000000, 396587.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 493113.000000, 373761.000000, 495555.750000
Rank 2: 497397.000000, 375702.000000, 497250.000000, 369946.000000, 363209.343750
Rank 2: 497397.000000, 375702.000000, 490692.000000, 368092.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 498284.000000, 365430.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 490238.000000, 364288.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 490997.000000, 362968.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 492576.000000, 360553.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 493650.000000, 358896.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 491801.000000, 359322.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 502727.000000, 357963.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 497048.000000, 357025.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 432759.000000, 291845.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 434103.000000, 276164.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 432945.000000, 292635.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 445008.000000, 279322.000000, 258316788519148303085476590764687360.000000
Rank 0: 436957.000000, 284511.000000, 432581.000000, 293069.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 433808.000000, 293791.000000, 0.000000
Rank 0: 436957.000000, 284511.000000, 442899.000000, 292309.000000, 0.000000
Rank 2: 497397.000000, 375702.000000, 508293.000000, 360268.000000, 0.000000
Rank 3: 537388.000000, 304487.000000, 537097.000000, 303257.000000, 536680.250000
Rank 3: 537388.000000, 304487.000000, 535731.000000, 305347.000000, 303284.843750
Rank 3: 537388.000000, 304487.000000, 539850.000000, 304557.000000, 0.000000
Rank 3: 537388.000000, 304487.000000, 534491.000000, 302379.000000, 0.000000
Rank 3: 537388.000000, 304487.000000, 532875.000000, 304571.000000, 0.000001
Rank 3: 537388.000000, 304487.000000, 532924.000000, 306096.000000, 0.000000
Rank 3: 537388.000000, 304487.000000, 538442.000000, 299851.000000, 0.000001
Rank 3: 537388.000000, 304487.000000, 533896.000000, 300996.000000, 0.000000
Rank 3: 537388.000000, 304487.000000, 535900.000000, 299644.000000, 0.000001
Rank 3: 537388.000000, 304487.000000, 536280.000000, 298849.000000, 0.000000
Rank 3: 537388.000000, 304487.000000, 539492.000000, 309897.000000, 0.000001
Rank 3: 537388.000000, 304487.000000, 543185.000000, 303974.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 437023.000000, 390588.000000, 437674.093750
Rank 1: 436472.000000, 389040.000000, 436629.000000, 391034.000000, 390795.656250
Rank 1: 436472.000000, 389040.000000, 433333.000000, 386503.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 434570.000000, 392674.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 440743.000000, 390173.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 440782.000000, 390037.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 435432.000000, 394646.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 490076.000000, 338149.000000, 490766.406250
Rank 2: 490062.000000, 339636.000000, 490364.000000, 337140.000000, 340980.750000
Rank 2: 490062.000000, 339636.000000, 492276.000000, 341239.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 488654.000000, 342212.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 430536.000000, 389744.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 440638.000000, 393365.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 492993.000000, 339914.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 490243.000000, 342981.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 489126.000000, 343604.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 443064.000000, 296700.000000, 441859.250000
Rank 0: 441954.000000, 295230.000000, 443676.000000, 296613.000000, 295955.156250
Rank 0: 441954.000000, 295230.000000, 444311.000000, 295202.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 439513.000000, 294491.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 442899.000000, 292309.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 440601.000000, 298220.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 437647.000000, 294591.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 442235.000000, 393106.000000, 0.000000
Rank 1: 436472.000000, 389040.000000, 440434.000000, 395550.000000, 0.027563
Rank 1: 436472.000000, 389040.000000, 439734.000000, 382128.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 488701.000000, 343806.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 490332.000000, 344869.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 485549.000000, 343223.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 496603.000000, 340183.000000, 0.000000
Rank 2: 490062.000000, 339636.000000, 494280.000000, 334449.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 437267.000000, 296718.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 437649.000000, 292557.000000, 258316788519148303085476590764687360.000000
Rank 0: 441954.000000, 295230.000000, 445217.000000, 299720.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 447144.000000, 293258.000000, 0.000000
Rank 0: 441954.000000, 295230.000000, 443323.000000, 301083.000000, 0.000000
Rank 3: 539936.000000, 292318.000000, 540388.000000, 292369.000000, 541364.812500
Rank 3: 539936.000000, 292318.000000, 540057.000000, 291395.000000, 291440.250000
Rank 3: 539936.000000, 292318.000000, 540706.000000, 292970.000000, 0.000000
Rank 3: 539936.000000, 292318.000000, 540569.000000, 293904.000000, 0.000000
Rank 3: 539936.000000, 292318.000000, 540922.000000, 294452.000000, 0.000001
Rank 3: 539936.000000, 292318.000000, 542269.000000, 289858.000000, 0.000000
Rank 3: 539936.000000, 292318.000000, 535979.000000, 290279.000000, 0.000001
Rank 1: 412143.000000, 398087.000000, 419502.000000, 398891.000000, 422691.406250
Rank 1: 412143.000000, 398087.000000, 418281.000000, 402790.000000, 399784.656250
Rank 1: 412143.000000, 398087.000000, 422319.000000, 396127.000000, 0.000000
Rank 1: 412143.000000, 398087.000000, 422795.000000, 396789.000000, 0.000000
Rank 1: 412143.000000, 398087.000000, 423359.000000, 397004.000000, 0.000000
Rank 1: 412143.000000, 398087.000000, 425089.000000, 395800.000000, 0.000000
Rank 3: 539936.000000, 292318.000000, 537013.000000, 296093.000000, 0.000000
Rank 3: 539936.000000, 292318.000000, 544234.000000, 288982.000000, 0.000001
Rank 3: 539936.000000, 292318.000000, 544704.000000, 289139.000000, 0.000000
Rank 3: 539936.000000, 292318.000000, 544295.000000, 288380.000000, 0.000001
Rank 3: 539936.000000, 292318.000000, 545242.000000, 289462.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 451179.000000, 282026.000000, 449633.156250
Rank 0: 451588.000000, 275478.000000, 445008.000000, 279322.000000, 285646.906250
Rank 0: 451588.000000, 275478.000000, 454726.000000, 283028.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 447070.000000, 283146.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 441073.000000, 278586.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 453814.000000, 287748.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 448322.000000, 288526.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 449095.000000, 289080.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 452900.000000, 289904.000000, 258316788519148303085476590764687360.000000
Rank 0: 451588.000000, 275478.000000, 457920.000000, 289250.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 441093.000000, 286428.000000, 0.000000
Rank 0: 451588.000000, 275478.000000, 453398.000000, 290719.000000, 0.000000
Rank 1: 412143.000000, 398087.000000, 412182.000000, 411246.000000, 0.000000
Rank 1: 412143.000000, 398087.000000, 425564.000000, 398114.000000, 0.000000
Rank 1: 412143.000000, 398087.000000, 425272.000000, 392774.000000, 0.000000
Rank 1: 412143.000000, 398087.000000, 425649.000000, 403061.000000, 0.000000
